id_venda,data_venda,estado,produto,categoria,quantidade,valor_final
3747,2025-04-05,CE,Webcam,Acessório,4,879.64
3748,2025-11-18,BA,Impressora,Escritório,4,3491.74
3749,2026-01-17,BA,Mouse,Acessório,2,140.18
3750,2025-08-17,RN,Webcam,Acessório,1,184.3
3751,2025-11-23,BA,Monitor,Informática,1,1077.03
3752,2025-07-09,PE,Cadeira Gamer,Móveis,3,2621.07
3753,2025-12-04,MG,Impressora,Escritório,2,1921.78
3754,2026-01-05,MG,Hub Usb,Acessório,2,171.99
3755,2026-01-22,PE,Notebook,Informática,5,13119.36
3756,2026-03-06,BA,Webcam,Acessório,1,194.13
3757,2026-02-25,RJ,Notebook,Informática,4,13972.4
3758,2025-03-12,BA,Notebook,Informática,3,10951.65
3759,2025-03-06,PE,Cadeira Gamer,Móveis,6,6603.6
3760,2025-02-24,CE,Mesa Escritório,Móveis,2,1777.68
3761,2025-11-13,BA,Headset,Acessório,1,299.07
3762,2025-08-23,MG,Hub Usb,Acessório,2,168.84
3763,2025-06-13,CE,Mouse,Acessório,2,151.6
3764,2025-08-21,CE,Hub Usb,Acessório,3,247.3
3765,2025-03-04,PR,Mesa Escritório,Móveis,6,4650.69
3766,2025-08-10,SP,Mesa Escritório,Móveis,1,574.78
3767,2025-01-26,PE,Mouse,Acessório,2,135.85
3768,2025-12-03,RJ,Hub Usb,Acessório,5,412.69
3769,2025-06-17,MG,Monitor,Informática,2,2748.86
3770,2025-04-16,CE,Hub Usb,Acessório,3,263.14
3771,2025-09-05,SP,Webcam,Acessório,1,237.75
3772,2025-06-02,RJ,Cadeira Gamer,Móveis,1,821.51
3773,2025-03-17,RN,Teclado,Acessório,1,125.33
3774,2026-03-01,CE,Cadeira Gamer,Móveis,4,3321.26
3775,2025-08-10,SP,Notebook,Informática,1,2661.86
3776,2025-08-03,BA,Monitor,Informática,5,6011.1
3777,2025-10-28,MG,Teclado,Acessório,1,153.62
3778,2025-10-14,PR,Webcam,Acessório,5,961.45
3779,2025-07-23,PE,Teclado,Acessório,2,261.9
3780,2025-06-18,PR,Cadeira Gamer,Móveis,2,1902.22
3781,2026-01-15,MG,Hub Usb,Acessório,3,282.06
3782,2025-08-10,BA,Webcam,Acessório,1,220.28
3783,2025-01-28,BA,Hub Usb,Acessório,3,246.78
3784,2025-08-10,BA,Headset,Acessório,2,704.82
3785,2025-12-31,BA,Mouse,Acessório,5,456.25
3786,2025-04-05,PR,Ssd 1Tb,Informática,3,1462.32
3787,2025-07-21,CE,Roteador,Redes,4,1570.62
3788,2025-10-26,BA,Monitor,Informática,3,3440.82
3789,2026-01-19,PR,Impressora,Escritório,4,3024.38
3790,2025-01-09,RJ,Mesa Escritório,Móveis,3,2311.92
3791,2025-09-30,PE,Mesa Escritório,Móveis,1,691.03
3792,2025-01-13,RN,Hub Usb,Acessório,1,91.1
3793,2025-08-12,RJ,Headset,Acessório,2,543.34
3794,2026-03-15,PR,Webcam,Acessório,1,238.92
3795,2025-09-26,BA,Monitor,Informática,1,1163.77
3796,2025-10-20,BA,Headset,Acessório,5,1425.15
3797,2025-02-02,RJ,Cadeira Gamer,Móveis,1,663.52
3798,2025-05-15,PE,Impressora,Escritório,2,1524.07
3799,2025-01-16,CE,Teclado,Acessório,5,764.6
3800,2025-03-24,PR,Cadeira Gamer,Móveis,2,1732.37
3801,2025-03-16,CE,Mesa Escritório,Móveis,1,733.18
3802,2025-06-13,BA,Teclado,Acessório,6,952.92
3803,2025-07-21,CE,Impressora,Escritório,2,1718.14
3804,2025-09-29,CE,Hub Usb,Acessório,2,202.68
3805,2025-12-06,CE,Mouse,Acessório,2,128.19
3806,2025-07-30,BA,Roteador,Redes,2,900.1
3807,2025-02-27,CE,Headset,Acessório,2,651.92
3808,2025-02-11,CE,Teclado,Acessório,2,260.69
3809,2025-07-19,PR,Impressora,Escritório,2,1617.88
3810,2025-08-02,PE,Roteador,Redes,2,817.1
3811,2025-04-24,RJ,Ssd 1Tb,Informática,1,527.79
3812,2025-02-02,CE,Ssd 1Tb,Informática,2,883.6
3813,2025-10-15,MG,Impressora,Escritório,4,3226.0
3814,2025-04-20,MG,Cadeira Gamer,Móveis,1,996.7
3815,2025-07-05,CE,Mouse,Acessório,2,98.72
3816,2025-03-19,RJ,Teclado,Acessório,5,642.44
3817,2025-01-14,BA,Mouse,Acessório,2,147.2
3818,2026-02-14,PR,Teclado,Acessório,1,141.07
3819,2025-08-10,MG,Monitor,Informática,1,1193.6
3820,2025-09-09,CE,Roteador,Redes,2,740.85
3821,2025-12-03,PE,Impressora,Escritório,3,2948.1
3822,2026-02-23,BA,Teclado,Acessório,3,386.89
3823,2025-03-09,PE,Teclado,Acessório,1,128.79
3824,2025-11-08,MG,Mesa Escritório,Móveis,3,2462.75
3825,2026-01-13,MG,Mouse,Acessório,1,79.33
3826,2025-02-02,PR,Headset,Acessório,2,672.0
3827,2025-08-12,BA,Mouse,Acessório,1,64.26
3828,2025-11-24,MG,Ssd 1Tb,Informática,2,938.38
3829,2025-11-26,BA,Ssd 1Tb,Informática,4,1817.21
3830,2025-06-24,SP,Mesa Escritório,Móveis,4,3322.92
3831,2025-01-10,BA,Webcam,Acessório,1,219.42
3832,2025-01-11,MG,Cadeira Gamer,Móveis,1,891.91
3833,2025-10-12,CE,Ssd 1Tb,Informática,1,590.35
3834,2025-10-09,BA,Teclado,Acessório,1,144.59
3835,2025-05-28,PE,Hub Usb,Acessório,2,152.0
3836,2025-08-10,PE,Monitor,Informática,2,1744.29
3837,2025-01-31,RN,Mouse,Acessório,1,77.72
3838,2025-01-28,BA,Notebook,Informática,2,6362.8
3839,2025-10-13,RN,Mesa Escritório,Móveis,1,682.76
3840,2025-06-03,RJ,Roteador,Redes,2,906.0
3841,2025-04-17,MG,Cadeira Gamer,Móveis,2,1721.22
3842,2025-03-22,PE,Headset,Acessório,2,559.99
3843,2025-03-21,CE,Mesa Escritório,Móveis,4,2408.76
3844,2025-07-17,BA,Cadeira Gamer,Móveis,1,1162.79
3845,2025-03-25,MG,Notebook,Informática,4,13184.4
3846,2025-02-18,SP,Headset,Acessório,3,1062.87
3847,2025-09-13,MG,Hub Usb,Acessório,3,251.91
3848,2025-10-22,BA,Mouse,Acessório,3,246.9
3849,2025-11-24,SP,Mesa Escritório,Móveis,3,2502.84
3850,2025-06-23,SP,Monitor,Informática,2,1873.84
3851,2025-08-14,RJ,Hub Usb,Acessório,2,139.01
3852,2025-05-20,RN,Headset,Acessório,1,285.96
3853,2025-01-10,RJ,Mesa Escritório,Móveis,2,1574.64
3854,2025-08-18,BA,Roteador,Redes,5,2178.63
3855,2025-06-22,RJ,Cadeira Gamer,Móveis,6,5225.16
3856,2025-03-16,PR,Impressora,Escritório,3,2414.85
3857,2025-09-27,RJ,Teclado,Acessório,3,493.19
3858,2025-09-10,PE,Teclado,Acessório,4,602.32
3859,2025-05-31,CE,Impressora,Escritório,1,715.36
3860,2025-11-12,PR,Mouse,Acessório,2,126.61
3861,2025-08-06,MG,Teclado,Acessório,2,301.61
3862,2025-06-16,CE,Roteador,Redes,3,1283.09
3863,2025-11-10,BA,Mouse,Acessório,2,128.51
3864,2025-05-30,MG,Webcam,Acessório,2,478.74
3865,2026-01-20,MG,Webcam,Acessório,1,221.65
3866,2026-02-20,MG,Impressora,Escritório,1,848.44
3867,2025-06-21,CE,Hub Usb,Acessório,2,157.45
3868,2025-06-21,CE,Ssd 1Tb,Informática,2,1131.03
3869,2025-04-21,SP,Headset,Acessório,2,556.3
3870,2026-01-23,CE,Ssd 1Tb,Informática,1,520.68
3871,2025-02-14,MG,Headset,Acessório,4,1096.52
3872,2025-03-14,MG,Cadeira Gamer,Móveis,1,768.08
3873,2025-02-18,RN,Mesa Escritório,Móveis,2,1442.0
3874,2025-11-30,MG,Monitor,Informática,1,1164.28
3875,2026-01-05,MG,Notebook,Informática,4,17137.0
3876,2025-12-10,CE,Headset,Acessório,1,289.97
3877,2025-01-27,PE,Webcam,Acessório,4,792.88
3878,2025-01-08,CE,Headset,Acessório,5,1468.17
3879,2026-03-06,MG,Mesa Escritório,Móveis,2,1640.88
3880,2025-08-10,SP,Hub Usb,Acessório,1,105.72
3881,2026-01-03,BA,Notebook,Informática,5,14023.68
3882,2025-09-26,BA,Hub Usb,Acessório,1,95.38
3883,2025-09-19,PE,Mouse,Acessório,2,183.32
3884,2026-02-22,MG,Notebook,Informática,1,3131.87
3885,2025-08-31,MG,Teclado,Acessório,3,524.73
3886,2025-03-07,MG,Mouse,Acessório,1,78.53
3887,2026-01-06,RJ,Impressora,Escritório,3,2551.8
3888,2025-06-07,RJ,Webcam,Acessório,1,214.63
3889,2026-02-04,CE,Teclado,Acessório,5,741.2
3890,2026-02-18,SP,Mouse,Acessório,2,160.64
3891,2025-02-28,RJ,Webcam,Acessório,3,631.5
3892,2025-03-19,RN,Roteador,Redes,1,414.22
3893,2025-04-28,CE,Headset,Acessório,2,567.24
3894,2025-08-18,MG,Impressora,Escritório,2,1557.51
3895,2025-06-10,PR,Impressora,Escritório,2,1521.58
3896,2025-08-10,PR,Webcam,Acessório,2,376.96
3897,2025-02-05,PR,Mouse,Acessório,4,305.22
3898,2026-01-17,CE,Hub Usb,Acessório,2,164.12
3899,2025-03-19,BA,Webcam,Acessório,2,441.6
3900,2026-02-05,PR,Roteador,Redes,5,2312.45
3901,2025-09-06,RN,Impressora,Escritório,4,3600.8
3902,2025-03-02,PE,Monitor,Informática,2,1797.05
3903,2025-02-11,BA,Webcam,Acessório,3,679.8
3904,2025-10-12,BA,Cadeira Gamer,Móveis,5,4755.55
3905,2025-03-01,RJ,Ssd 1Tb,Informática,2,963.6
3906,2026-01-16,CE,Notebook,Informática,2,6935.5
3907,2025-11-05,RN,Headset,Acessório,4,1249.92
3908,2025-02-23,PE,Impressora,Escritório,3,2672.22
3909,2025-03-26,SP,Ssd 1Tb,Informática,1,489.62
3910,2025-11-27,RJ,Mesa Escritório,Móveis,4,2846.68
3911,2025-02-16,BA,Monitor,Informática,2,2195.64
3912,2025-02-15,BA,Webcam,Acessório,2,401.72
3913,2025-02-27,RJ,Mouse,Acessório,1,72.21
3914,2025-04-12,PE,Roteador,Redes,2,810.12
3915,2025-12-29,PE,Mouse,Acessório,2,162.02
3916,2025-09-20,CE,Teclado,Acessório,2,267.63
3917,2025-07-14,CE,Impressora,Escritório,2,1851.78
3918,2025-05-20,CE,Cadeira Gamer,Móveis,3,3024.99
3919,2025-11-11,RJ,Ssd 1Tb,Informática,5,2486.43
3920,2025-12-22,CE,Roteador,Redes,3,1190.11
3921,2025-09-20,PR,Impressora,Escritório,1,948.3
3922,2026-01-24,CE,Impressora,Escritório,5,4008.33
3923,2025-01-02,MG,Impressora,Escritório,3,2576.49
3924,2025-11-06,CE,Notebook,Informática,2,6021.1
3925,2025-07-18,RJ,Webcam,Acessório,4,730.48
3926,2026-01-28,MG,Mesa Escritório,Móveis,5,3685.25
3927,2025-10-09,RN,Notebook,Informática,2,6571.1
3928,2025-06-29,BA,Cadeira Gamer,Móveis,1,918.92
3929,2025-11-27,MG,Impressora,Escritório,3,2885.97
3930,2026-01-21,PE,Teclado,Acessório,2,356.02
3931,2025-08-10,CE,Ssd 1Tb,Informática,3,1350.56
3932,2025-03-24,PR,Mouse,Acessório,3,240.96
3933,2025-02-02,MG,Hub Usb,Acessório,5,459.0
3934,2025-12-13,CE,Ssd 1Tb,Informática,2,1027.4
3935,2025-03-10,PR,Cadeira Gamer,Móveis,2,1969.2
3936,2025-08-12,MG,Mouse,Acessório,2,154.07
3937,2025-12-19,MG,Notebook,Informática,2,6939.16
3938,2025-10-12,PE,Impressora,Escritório,3,2888.19
3939,2025-03-21,RJ,Notebook,Informática,1,3104.87
3940,2025-12-10,MG,Teclado,Acessório,1,149.43
3941,2025-05-05,PR,Hub Usb,Acessório,1,82.81
3942,2025-01-20,BA,Webcam,Acessório,2,386.6
3943,2025-01-16,PR,Monitor,Informática,2,2138.9
3944,2025-11-19,CE,Mouse,Acessório,5,397.1
3945,2025-11-09,MG,Teclado,Acessório,5,611.08
3946,2025-05-09,CE,Mouse,Acessório,2,151.42
3947,2025-08-22,SP,Notebook,Informática,4,12805.13
3948,2025-02-19,MG,Ssd 1Tb,Informática,3,1548.58
3949,2025-06-22,CE,Webcam,Acessório,2,444.2
3950,2025-06-17,RJ,Hub Usb,Acessório,4,318.89
3951,2025-05-17,PE,Teclado,Acessório,1,114.74
3952,2026-01-12,BA,Notebook,Informática,3,10001.45
3953,2025-12-23,PE,Ssd 1Tb,Informática,5,2600.65
3954,2025-11-10,RN,Monitor,Informática,1,1084.1
3955,2025-03-17,BA,Mouse,Acessório,1,96.27
3956,2025-07-24,BA,Mesa Escritório,Móveis,1,651.5
3957,2025-04-27,CE,Mouse,Acessório,3,220.62
3958,2025-06-14,BA,Mouse,Acessório,2,132.62
3959,2025-02-03,RJ,Ssd 1Tb,Informática,2,1021.27
3960,2026-01-11,CE,Impressora,Escritório,4,3334.92
3961,2026-01-16,CE,Impressora,Escritório,1,818.54
3962,2026-01-17,RJ,Cadeira Gamer,Móveis,1,863.76
3963,2025-06-27,SP,Cadeira Gamer,Móveis,4,3651.84
3964,2025-09-25,RJ,Teclado,Acessório,1,137.5
3965,2025-11-29,BA,Teclado,Acessório,1,126.92
3966,2025-05-21,RN,Headset,Acessório,1,271.81
3967,2025-08-05,CE,Monitor,Informática,2,1902.28
3968,2026-01-02,BA,Cadeira Gamer,Móveis,2,1822.52
3969,2025-01-09,PE,Headset,Acessório,2,630.7
3970,2025-01-19,BA,Monitor,Informática,1,1041.93
3971,2025-06-09,BA,Cadeira Gamer,Móveis,2,1923.58
3972,2025-03-22,CE,Notebook,Informática,3,9143.23
3973,2026-03-02,RN,Hub Usb,Acessório,4,343.74
3974,2025-07-29,CE,Ssd 1Tb,Informática,4,2538.8
3975,2025-07-13,CE,Mesa Escritório,Móveis,3,2474.28
3976,2025-01-01,MG,Monitor,Informática,2,1845.18
3977,2026-01-14,PR,Teclado,Acessório,2,254.03
3978,2025-08-04,PE,Cadeira Gamer,Móveis,4,3496.36
3979,2026-02-14,CE,Webcam,Acessório,2,444.92
3980,2025-12-31,BA,Headset,Acessório,5,1401.17
3981,2025-02-10,PE,Webcam,Acessório,1,226.73
3982,2025-05-17,PE,Hub Usb,Acessório,3,277.18
3983,2025-11-18,PE,Teclado,Acessório,3,445.68
3984,2025-10-28,MG,Mesa Escritório,Móveis,5,3709.66
3985,2025-08-10,BA,Mesa Escritório,Móveis,1,803.52
3986,2025-07-13,PE,Webcam,Acessório,2,376.48
3987,2025-03-24,CE,Mesa Escritório,Móveis,2,1420.14
3988,2025-06-03,CE,Roteador,Redes,4,1577.09
3989,2026-03-07,MG,Monitor,Informática,3,3261.65
3990,2026-02-24,MG,Impressora,Escritório,2,1678.55
3991,2025-02-03,SP,Ssd 1Tb,Informática,2,1049.74
3992,2025-05-06,BA,Hub Usb,Acessório,1,97.96
3993,2025-07-06,PR,Headset,Acessório,2,592.91
3994,2025-08-17,CE,Mesa Escritório,Móveis,1,662.61
3995,2025-10-08,RJ,Hub Usb,Acessório,3,280.01
3996,2025-10-13,PE,Teclado,Acessório,5,545.36
3997,2025-01-16,PR,Impressora,Escritório,3,2559.63
3998,2025-03-07,SP,Cadeira Gamer,Móveis,1,825.99
3999,2025-08-10,RJ,Ssd 1Tb,Informática,2,915.31
4000,2026-01-09,MG,Cadeira Gamer,Móveis,3,2540.12
4001,2025-07-26,SP,Impressora,Escritório,1,687.53
4002,2025-11-10,SP,Monitor,Informática,1,1069.63
4003,2025-02-20,BA,Ssd 1Tb,Informática,2,979.18
4004,2025-01-24,CE,Notebook,Informática,2,6920.52
4005,2026-01-12,PE,Headset,Acessório,2,590.8
4006,2025-12-03,MG,Cadeira Gamer,Móveis,2,2038.6
4007,2025-03-28,PE,Headset,Acessório,3,968.31
4008,2025-08-10,CE,Hub Usb,Acessório,1,90.17
4009,2025-08-10,MG,Mouse,Acessório,1,82.02
4010,2026-01-11,BA,Headset,Acessório,2,569.21
4011,2025-05-12,CE,Ssd 1Tb,Informática,6,2963.3
4012,2025-09-24,BA,Teclado,Acessório,1,130.2
4013,2025-06-14,RN,Cadeira Gamer,Móveis,3,2722.52
4014,2025-08-10,RN,Impressora,Escritório,2,1696.91
4015,2025-12-10,PR,Ssd 1Tb,Informática,2,913.36
4016,2025-12-26,RJ,Headset,Acessório,3,957.21
4017,2025-12-01,PR,Webcam,Acessório,4,776.8
4018,2025-06-28,SP,Notebook,Informática,4,16116.04
4019,2025-11-12,MG,Mesa Escritório,Móveis,4,3324.4
4020,2025-04-17,BA,Roteador,Redes,2,777.19
4021,2025-12-02,BA,Notebook,Informática,1,2967.12
4022,2025-04-27,SP,Mesa Escritório,Móveis,4,3092.14
4023,2025-04-28,CE,Webcam,Acessório,1,204.98
4024,2025-11-24,PR,Hub Usb,Acessório,1,75.55
4025,2025-10-11,PR,Monitor,Informática,2,2164.54
4026,2025-07-31,CE,Headset,Acessório,1,302.59
4027,2025-04-25,PR,Ssd 1Tb,Informática,2,874.29
4028,2025-05-30,CE,Notebook,Informática,3,9438.16
4029,2025-02-16,RJ,Monitor,Informática,3,3307.91
4030,2025-02-27,CE,Mouse,Acessório,1,89.96
4031,2026-02-18,CE,Mesa Escritório,Móveis,1,778.3
4032,2025-05-09,RN,Headset,Acessório,2,512.24
4033,2025-10-18,CE,Monitor,Informática,2,2562.68
4034,2026-01-14,PR,Mesa Escritório,Móveis,1,754.7
4035,2025-08-10,MG,Impressora,Escritório,2,1812.06
4036,2026-02-10,CE,Notebook,Informática,1,3495.83
4037,2026-03-12,RJ,Cadeira Gamer,Móveis,1,888.1
4038,2025-01-09,BA,Monitor,Informática,3,3073.63
4039,2025-03-12,PE,Webcam,Acessório,2,396.5
4040,2025-11-25,MG,Webcam,Acessório,1,228.76
4041,2025-06-18,BA,Teclado,Acessório,3,432.72
4042,2025-07-16,PE,Mouse,Acessório,1,67.9
4043,2025-06-16,PR,Mouse,Acessório,2,160.32
4044,2025-05-15,BA,Notebook,Informática,5,15729.48
4045,2025-09-03,RN,Monitor,Informática,3,3413.58
4046,2026-02-01,MG,Hub Usb,Acessório,3,270.93
4047,2025-03-30,CE,Roteador,Redes,2,896.42
4048,2025-12-24,PR,Mouse,Acessório,3,240.96
4049,2025-01-17,RJ,Teclado,Acessório,2,298.47
4050,2025-05-28,CE,Headset,Acessório,1,308.26
4051,2025-09-13,CE,Monitor,Informática,4,3703.78
4052,2025-05-24,MG,Mesa Escritório,Móveis,3,2596.02
4053,2025-09-09,CE,Teclado,Acessório,3,429.43
4054,2025-11-20,RJ,Cadeira Gamer,Móveis,2,2009.9
4055,2026-01-14,PE,Teclado,Acessório,1,137.96
4056,2026-01-02,PE,Notebook,Informática,5,16028.02
4057,2025-01-28,MG,Monitor,Informática,2,2530.24
4058,2025-03-13,MG,Headset,Acessório,6,1890.72
4059,2025-06-17,PR,Cadeira Gamer,Móveis,1,782.98
4060,2026-02-12,MG,Cadeira Gamer,Móveis,1,935.01
4061,2025-12-04,RJ,Notebook,Informática,2,5069.71
4062,2025-09-15,SP,Notebook,Informática,3,10392.42
4063,2025-03-29,MG,Impressora,Escritório,1,746.13
4064,2025-01-26,RJ,Headset,Acessório,1,297.85
4065,2025-10-15,MG,Notebook,Informática,2,7372.4
4066,2025-08-10,MG,Impressora,Escritório,2,1785.84
4067,2025-06-10,CE,Headset,Acessório,3,885.27
4068,2025-09-20,PR,Teclado,Acessório,1,112.8
4069,2025-06-03,SP,Mouse,Acessório,3,234.45
4070,2025-09-11,RJ,Cadeira Gamer,Móveis,2,1592.62
4071,2025-01-22,PR,Ssd 1Tb,Informática,3,1407.63
4072,2025-06-27,SP,Mesa Escritório,Móveis,1,605.64
4073,2025-06-02,CE,Monitor,Informática,2,2101.87
4074,2025-11-26,BA,Roteador,Redes,1,368.08
4075,2025-11-22,PE,Impressora,Escritório,1,657.94
4076,2025-06-17,MG,Webcam,Acessório,5,1101.4
4077,2025-08-22,CE,Ssd 1Tb,Informática,5,2739.65
4078,2025-04-08,BA,Monitor,Informática,3,3395.73
4079,2025-07-17,PR,Teclado,Acessório,1,134.29
4080,2026-01-12,CE,Mouse,Acessório,5,355.14
4081,2025-11-18,SP,Webcam,Acessório,5,1270.34
4082,2026-03-02,RN,Mouse,Acessório,2,147.84
4083,2025-06-16,CE,Ssd 1Tb,Informática,3,1909.11
4084,2025-01-05,MG,Teclado,Acessório,5,606.52
4085,2025-08-10,RN,Cadeira Gamer,Móveis,1,875.56
4086,2025-04-23,RJ,Teclado,Acessório,6,702.01
4087,2026-01-12,CE,Impressora,Escritório,4,3695.99
4088,2025-05-27,MG,Monitor,Informática,1,1198.16
4089,2025-03-09,MG,Hub Usb,Acessório,2,178.6
4090,2025-08-10,RJ,Mouse,Acessório,5,340.91
4091,2025-08-06,RJ,Mesa Escritório,Móveis,2,1510.12
4092,2025-07-17,SP,Mouse,Acessório,4,278.21
4093,2025-04-07,MG,Teclado,Acessório,5,751.6
4094,2025-06-22,RJ,Roteador,Redes,4,1742.32
4095,2025-07-03,CE,Hub Usb,Acessório,1,95.07
4096,2025-07-02,SP,Mesa Escritório,Móveis,3,2668.95
4097,2025-02-18,CE,Monitor,Informática,3,2867.76
4098,2026-01-20,PR,Impressora,Escritório,4,3806.56
4099,2025-08-10,CE,Hub Usb,Acessório,4,353.28
4100,2025-11-06,BA,Roteador,Redes,3,1349.43
4101,2025-08-10,BA,Impressora,Escritório,1,862.22
4102,2025-11-18,CE,Webcam,Acessório,2,440.2
4103,2025-02-26,SP,Notebook,Informática,1,3862.09
4104,2025-06-15,BA,Headset,Acessório,2,621.24
4105,2025-01-16,PR,Notebook,Informática,5,13878.32
4106,2025-02-18,RN,Notebook,Informática,2,6720.02
4107,2025-02-13,PR,Ssd 1Tb,Informática,3,1583.97
4108,2025-08-22,MG,Hub Usb,Acessório,3,282.75
4109,2025-10-08,MG,Teclado,Acessório,1,134.51
4110,2025-02-08,MG,Notebook,Informática,2,6268.34
4111,2025-02-09,RN,Impressora,Escritório,5,3303.24
4112,2025-12-22,CE,Mouse,Acessório,1,83.9
4113,2026-01-03,PE,Notebook,Informática,1,2902.66
4114,2025-03-25,CE,Cadeira Gamer,Móveis,5,4564.89
4115,2025-08-15,BA,Impressora,Escritório,6,5080.3
4116,2025-02-14,SP,Roteador,Redes,2,785.5
4117,2025-03-25,MG,Roteador,Redes,3,1242.97
4118,2025-11-28,BA,Notebook,Informática,1,3065.34
4119,2026-02-09,CE,Mouse,Acessório,2,169.48
4120,2026-03-14,MG,Teclado,Acessório,5,747.15
4121,2025-06-25,BA,Webcam,Acessório,3,620.76
4122,2025-06-11,MG,Headset,Acessório,2,666.32
4123,2025-11-17,RN,Mouse,Acessório,1,71.03
4124,2025-08-10,CE,Ssd 1Tb,Informática,1,590.48
4125,2026-02-23,PE,Impressora,Escritório,2,1776.78
4126,2025-08-08,PR,Mesa Escritório,Móveis,2,1610.84
4127,2025-03-31,BA,Impressora,Escritório,2,1898.68
4128,2025-12-19,CE,Cadeira Gamer,Móveis,4,3481.99
4129,2025-05-27,PE,Hub Usb,Acessório,1,91.22
4130,2025-07-28,CE,Mouse,Acessório,2,145.32
4131,2025-12-15,PE,Webcam,Acessório,3,718.97
4132,2025-06-26,MG,Notebook,Informática,1,3307.45
4133,2026-02-04,BA,Impressora,Escritório,3,2580.84
4134,2025-12-15,RN,Notebook,Informática,1,3777.48
4135,2025-01-25,PR,Notebook,Informática,3,10408.74
4136,2026-03-10,RJ,Cadeira Gamer,Móveis,1,738.22
4137,2025-02-12,MG,Monitor,Informática,1,1117.4
4138,2026-02-02,PE,Impressora,Escritório,2,1632.54
4139,2025-01-21,PE,Mouse,Acessório,1,69.02
4140,2025-09-25,RN,Hub Usb,Acessório,4,422.64
4141,2026-02-22,PE,Impressora,Escritório,6,5681.1
4142,2025-08-05,PR,Webcam,Acessório,3,687.42
4143,2025-07-20,SP,Webcam,Acessório,2,397.8
4144,2025-11-06,BA,Notebook,Informática,1,2895.3
4145,2025-08-10,MG,Impressora,Escritório,2,1845.5
4146,2025-06-09,CE,Mesa Escritório,Móveis,3,2387.07
4147,2025-08-15,CE,Mesa Escritório,Móveis,6,3726.76
4148,2025-11-25,BA,Mouse,Acessório,1,66.89
4149,2025-08-10,RJ,Roteador,Redes,1,453.78
4150,2025-12-05,RJ,Mesa Escritório,Móveis,2,1167.76
4151,2026-01-08,RJ,Hub Usb,Acessório,4,402.64
4152,2025-08-10,MG,Hub Usb,Acessório,3,259.53
4153,2026-03-05,PE,Hub Usb,Acessório,2,171.6
4154,2025-03-18,RJ,Mesa Escritório,Móveis,2,1647.04
4155,2025-11-02,PE,Mouse,Acessório,1,80.08
4156,2025-08-10,PR,Mouse,Acessório,1,62.24
4157,2026-02-10,CE,Notebook,Informática,6,20679.36
4158,2025-09-22,PR,Hub Usb,Acessório,4,296.6
4159,2025-01-28,BA,Cadeira Gamer,Móveis,3,2119.7
4160,2026-01-31,SP,Monitor,Informática,3,3577.32
4161,2025-09-02,CE,Cadeira Gamer,Móveis,5,4552.85
4162,2025-03-13,CE,Mouse,Acessório,1,80.32
4163,2025-12-28,RJ,Notebook,Informática,2,5362.66
4164,2025-02-12,RJ,Webcam,Acessório,1,196.27
4165,2025-03-18,RJ,Teclado,Acessório,1,149.23
4166,2025-04-22,PR,Teclado,Acessório,4,491.49
4167,2025-07-03,BA,Webcam,Acessório,1,176.22
4168,2025-05-14,RN,Impressora,Escritório,3,2747.1
4169,2025-08-10,BA,Headset,Acessório,5,1397.79
4170,2025-09-11,RJ,Headset,Acessório,4,1212.28
4171,2025-11-26,BA,Hub Usb,Acessório,1,101.07
4172,2025-06-12,BA,Headset,Acessório,5,1520.75
4173,2026-01-05,BA,Webcam,Acessório,2,395.48
4174,2025-08-08,BA,Notebook,Informática,5,17301.95
4175,2025-07-01,CE,Headset,Acessório,2,501.24
4176,2026-02-06,BA,Mesa Escritório,Móveis,5,3947.25
4177,2025-09-23,BA,Webcam,Acessório,2,420.22
4178,2026-02-06,CE,Impressora,Escritório,4,3325.79
4179,2025-05-26,MG,Ssd 1Tb,Informática,2,1077.24
4180,2025-09-11,CE,Monitor,Informática,4,4977.66
4181,2025-06-04,CE,Headset,Acessório,3,789.36
4182,2025-07-21,CE,Roteador,Redes,2,952.76
4183,2025-05-08,BA,Monitor,Informática,2,2255.28
4184,2025-08-12,PE,Webcam,Acessório,3,662.91
4185,2025-01-30,RN,Impressora,Escritório,1,888.16
4186,2025-05-22,CE,Webcam,Acessório,4,736.54
4187,2025-01-05,SP,Roteador,Redes,2,739.06
4188,2025-12-21,RJ,Teclado,Acessório,1,144.59
4189,2025-01-26,RJ,Notebook,Informática,2,6899.7
4190,2025-01-17,SP,Mouse,Acessório,2,144.58
4191,2025-05-13,MG,Mesa Escritório,Móveis,2,1617.22
4192,2025-07-20,SP,Headset,Acessório,4,1316.6
4193,2026-01-07,CE,Webcam,Acessório,3,658.02
4194,2026-01-28,RJ,Ssd 1Tb,Informática,4,2155.44
4195,2025-10-08,PR,Cadeira Gamer,Móveis,2,1998.92
4196,2025-08-26,CE,Webcam,Acessório,5,1076.35
4197,2025-09-10,CE,Hub Usb,Acessório,3,226.85
4198,2025-07-30,RN,Cadeira Gamer,Móveis,4,4003.52
4199,2026-01-02,RJ,Roteador,Redes,2,739.09
4200,2025-07-06,PR,Notebook,Informática,4,12243.9
4201,2025-09-13,PE,Headset,Acessório,4,1184.46
4202,2025-09-08,RN,Teclado,Acessório,1,172.28
4203,2025-05-25,BA,Impressora,Escritório,2,1736.77
4204,2025-09-25,PR,Impressora,Escritório,4,3814.04
