id_venda,data_venda,id_cliente,id_produto,quantidade,valor_unitario,desconto_pct,canal,status_pedido,valor_total_bruto,valor_final
3862,2025-06-16,10669,1012,3,475.22,0.1,site,em separação,1425.66,1283.09
3863,2025-11-10,10791,1002,2,80.32,0.2,app,concluído,160.64,128.51
3864,2025-05-30,10477,1006,2,239.37,0.0,loja física,concluído,478.74,478.74
3865,2026-01-20,10153,1006,1,221.65,0.0,marketplace,concluído,221.65,221.65
3866,2026-02-20,10562,1008,1,848.44,0.0,marketplace,em separação,848.44,848.44
3867,2025-06-21,10996,1010,2,92.62,0.15,marketplace,concluído,185.24,157.45
3868,2025-06-21,11134,1009,2,595.28,0.05,loja física,pendente,1190.56,1131.03
3869,2025-04-21,10772,1007,2,292.79,0.05,loja física,concluído,585.58,556.3
3870,2026-01-23,10290,1009,1,520.68,0.0,app,concluído,520.68,520.68
3871,2025-02-14,10989,1007,4,304.59,0.1,app,concluído,1218.36,1096.52
3872,2025-03-14,11304,1005,1,903.62,0.15,site,concluído,903.62,768.08
3873,2025-02-18,10207,1011,2,721.0,0.0,marketplace,concluído,1442.0,1442.0
3874,2025-11-30,11030,1004,1,1164.28,0.0,site,em separação,1164.28,1164.28
3875,2026-01-05,11215,1001,4,4284.25,0.0,loja física,concluído,17137.0,17137.0
3876,2025-12-10,10211,1007,1,322.19,0.1,app,concluído,322.19,289.97
3877,2025-01-27,10753,1006,4,198.22,0.0,loja física,concluído,792.88,792.88
3878,2025-01-08,11404,1007,5,326.26,0.1,marketplace,concluído,1631.3,1468.17
3879,2026-03-06,10518,1011,2,820.44,0.0,marketplace,concluído,1640.88,1640.88
3880,2025-08-10,10481,1010,1,105.72,0.0,site,concluído,105.72,105.72
3881,2026-01-03,10574,1001,5,3299.69,0.15,loja física,concluído,16498.45,14023.68
3882,2025-09-26,11352,1010,1,95.38,0.0,loja física,concluído,95.38,95.38
3883,2025-09-19,10030,1002,2,91.66,0.0,marketplace,pendente,183.32,183.32
3884,2026-02-22,11490,1001,1,3479.86,0.1,marketplace,concluído,3479.86,3131.87
3885,2025-08-31,11106,1003,3,174.91,0.0,marketplace,não informado,524.73,524.73
3886,2025-03-07,10260,1002,1,78.53,0.0,app,concluído,78.53,78.53
3887,2026-01-06,10529,1008,3,895.37,0.05,loja física,pendente,2686.11,2551.8
3888,2025-06-07,10534,1006,1,225.93,0.05,site,em separação,225.93,214.63
3889,2026-02-04,10663,1003,5,148.24,0.0,marketplace,concluído,741.2,741.2
3890,2026-02-18,10130,1002,2,80.32,0.0,app,concluído,160.64,160.64
3891,2025-02-28,10320,1006,3,233.89,0.1,app,não informado,701.67,631.5
3892,2025-03-19,11437,1012,1,460.25,0.1,app,concluído,460.25,414.22
3893,2025-04-28,10058,1007,2,333.67,0.15,site,concluído,667.34,567.24
3894,2025-08-18,10816,1008,2,916.18,0.15,marketplace,concluído,1832.36,1557.51
3895,2025-06-10,11407,1008,2,895.05,0.15,loja física,concluído,1790.1,1521.58
3896,2025-08-10,10726,1006,2,221.74,0.15,loja física,concluído,443.48,376.96
3897,2025-02-05,10778,1002,4,80.32,0.05,site,concluído,321.28,305.22
3898,2026-01-17,11101,1010,2,91.18,0.1,marketplace,concluído,182.36,164.12
3899,2025-03-19,10336,1006,2,220.8,0.0,site,concluído,441.6,441.6
3900,2026-02-05,10239,1012,5,462.49,0.0,loja física,concluído,2312.45,2312.45
3901,2025-09-06,10283,1008,4,900.2,0.0,app,pendente,3600.8,3600.8
3902,2025-03-02,10027,1004,2,1057.09,0.15,loja física,cancelado,2114.18,1797.05
3903,2025-02-11,11217,1006,3,226.6,0.0,app,concluído,679.8,679.8
3904,2025-10-12,10686,1005,5,951.11,0.0,app,concluído,4755.55,4755.55
3905,2025-03-01,10704,1009,2,507.16,0.05,app,concluído,1014.32,963.6
3906,2026-01-16,10670,1001,2,3467.75,0.0,loja física,concluído,6935.5,6935.5
3907,2025-11-05,10418,1007,4,312.48,0.0,app,em separação,1249.92,1249.92
3908,2025-02-23,10510,1008,3,890.74,0.0,app,concluído,2672.22,2672.22
3909,2025-03-26,10036,1009,1,544.02,0.1,app,pendente,544.02,489.62
3910,2025-11-27,10208,1011,4,837.26,0.15,app,em separação,3349.04,2846.68
3911,2025-02-16,11473,1004,2,1219.8,0.1,loja física,em separação,2439.6,2195.64
3912,2025-02-15,10652,1006,2,211.43,0.05,app,concluído,422.86,401.72
3913,2025-02-27,11286,1002,1,80.23,0.1,site,concluído,80.23,72.21
3914,2025-04-12,10199,1012,2,405.06,0.0,loja física,concluído,810.12,810.12
3915,2025-12-29,10312,1002,2,81.01,0.0,site,concluído,162.02,162.02
3916,2025-09-20,11367,1003,2,140.86,0.05,loja física,concluído,281.72,267.63
3917,2025-07-14,10719,1008,2,925.89,0.0,marketplace,concluído,1851.78,1851.78
3918,2025-05-20,11075,1005,3,1008.33,0.0,marketplace,cancelado,3024.99,3024.99
3919,2025-11-11,10831,1009,5,552.54,0.1,marketplace,concluído,2762.7,2486.43
3920,2025-12-22,11073,1012,3,440.78,0.1,site,concluído,1322.34,1190.11
3921,2025-09-20,10407,1008,1,948.3,0.0,app,concluído,948.3,948.3
3922,2026-01-24,10899,1008,5,890.74,0.1,site,em separação,4453.7,4008.33
3923,2025-01-02,10751,1008,3,858.83,0.0,app,concluído,2576.49,2576.49
3924,2025-11-06,11058,1001,2,3010.55,0.0,marketplace,concluído,6021.1,6021.1
3925,2025-07-18,11273,1006,4,202.91,0.1,loja física,concluído,811.64,730.48
3926,2026-01-28,10680,1011,5,737.05,0.0,site,cancelado,3685.25,3685.25
3927,2025-10-09,11191,1001,2,3285.55,0.0,marketplace,concluído,6571.1,6571.1
3928,2025-06-29,10764,1005,1,967.28,0.05,loja física,pendente,967.28,918.92
3929,2025-11-27,10224,1008,3,961.99,0.0,loja física,em separação,2885.97,2885.97
3930,2026-01-21,10883,1003,2,178.01,0.0,marketplace,concluído,356.02,356.02
3931,2025-08-10,10349,1009,3,529.63,0.15,marketplace,concluído,1588.89,1350.56
3932,2025-03-24,10851,1002,3,80.32,0.0,app,concluído,240.96,240.96
3933,2025-02-02,11488,1010,5,91.8,0.0,marketplace,concluído,459.0,459.0
3934,2025-12-13,10024,1009,2,570.78,0.1,site,em separação,1141.56,1027.4
3935,2025-03-10,10995,1005,2,984.6,0.0,loja física,concluído,1969.2,1969.2
3936,2025-08-12,10644,1002,2,81.09,0.05,marketplace,concluído,162.18,154.07
3937,2025-12-19,10969,1001,2,3469.58,0.0,loja física,pendente,6939.16,6939.16
3938,2025-10-12,11457,1008,3,962.73,0.0,app,em separação,2888.19,2888.19
3939,2025-03-21,10836,1001,1,3449.85,0.1,site,concluído,3449.85,3104.87
3940,2025-12-10,10908,1003,1,149.43,0.0,loja física,concluído,149.43,149.43
3941,2025-05-05,10479,1010,1,82.81,0.0,app,cancelado,82.81,82.81
3942,2025-01-20,10230,1006,2,214.78,0.1,loja física,concluído,429.56,386.6
3943,2025-01-16,11072,1004,2,1069.45,0.0,site,cancelado,2138.9,2138.9
3944,2025-11-19,11410,1002,5,79.42,0.0,marketplace,concluído,397.1,397.1
3945,2025-11-09,10822,1003,5,152.77,0.2,loja física,em separação,763.85,611.08
3946,2025-05-09,10717,1002,2,75.71,0.0,app,concluído,151.42,151.42
3947,2025-08-22,10144,1001,4,3556.98,0.1,marketplace,pendente,14227.92,12805.13
3948,2025-02-19,10904,1009,3,573.55,0.1,loja física,concluído,1720.65,1548.58
3949,2025-06-22,10080,1006,2,233.79,0.05,loja física,concluído,467.58,444.2
3950,2025-06-17,11156,1010,4,88.58,0.1,loja física,em separação,354.32,318.89
3951,2025-05-17,11017,1003,1,134.99,0.15,app,concluído,134.99,114.74
3952,2026-01-12,10242,1001,3,3704.24,0.1,site,concluído,11112.72,10001.45
3953,2025-12-23,11457,1009,5,520.13,0.0,loja física,concluído,2600.65,2600.65
3954,2025-11-10,10888,1004,1,1275.41,0.15,loja física,em separação,1275.41,1084.1
3955,2025-03-17,10037,1002,1,96.27,0.0,app,concluído,96.27,96.27
3956,2025-07-24,10879,1011,1,685.79,0.05,loja física,concluído,685.79,651.5
3957,2025-04-27,11082,1002,3,81.71,0.1,loja física,cancelado,245.13,220.62
3958,2025-06-14,10549,1002,2,78.01,0.15,site,cancelado,156.02,132.62
3959,2025-02-03,10042,1009,2,567.37,0.1,marketplace,em separação,1134.74,1021.27
3960,2026-01-11,10526,1008,4,877.61,0.05,app,concluído,3510.44,3334.92
3961,2026-01-16,10815,1008,1,909.49,0.1,loja física,concluído,909.49,818.54
3962,2026-01-17,10736,1005,1,909.22,0.05,marketplace,concluído,909.22,863.76
3963,2025-06-27,11421,1005,4,1014.4,0.1,loja física,concluído,4057.6,3651.84
3964,2025-09-25,10887,1003,1,144.74,0.05,site,concluído,144.74,137.5
3965,2025-11-29,11225,1003,1,149.32,0.15,loja física,concluído,149.32,126.92
3966,2025-05-21,10094,1007,1,339.76,0.2,marketplace,concluído,339.76,271.81
3967,2025-08-05,11387,1004,2,1056.82,0.1,site,concluído,2113.64,1902.28
3968,2026-01-02,11128,1005,2,959.22,0.05,marketplace,em separação,1918.44,1822.52
3969,2025-01-09,10850,1007,2,315.35,0.0,loja física,concluído,630.7,630.7
3970,2025-01-19,10109,1004,1,1096.77,0.05,loja física,concluído,1096.77,1041.93
3971,2025-06-09,11151,1005,2,961.79,0.0,marketplace,concluído,1923.58,1923.58
3972,2025-03-22,11027,1001,3,3585.58,0.15,marketplace,concluído,10756.74,9143.23
3973,2026-03-02,10888,1010,4,107.42,0.2,marketplace,pendente,429.68,343.74
3974,2025-07-29,10877,1009,4,634.7,0.0,marketplace,concluído,2538.8,2538.8
3975,2025-07-13,11314,1011,3,824.76,0.0,loja física,concluído,2474.28,2474.28
3976,2025-01-01,11453,1004,2,1025.1,0.1,marketplace,em separação,2050.2,1845.18
3977,2026-01-14,11359,1003,2,149.43,0.15,loja física,concluído,298.86,254.03
3978,2025-08-04,11469,1005,4,971.21,0.1,app,concluído,3884.84,3496.36
3979,2026-02-14,10975,1006,2,222.46,0.0,marketplace,cancelado,444.92,444.92
3980,2025-12-31,10192,1007,5,311.37,0.1,marketplace,concluído,1556.85,1401.17
3981,2025-02-10,10181,1006,1,226.73,0.0,loja física,não informado,226.73,226.73
3982,2025-05-17,10770,1010,3,102.66,0.1,marketplace,em separação,307.98,277.18
3983,2025-11-18,10622,1003,3,156.38,0.05,app,concluído,469.14,445.68
3984,2025-10-28,10528,1011,5,824.37,0.1,app,concluído,4121.85,3709.66
3985,2025-08-10,10598,1011,1,803.52,0.0,site,concluído,803.52,803.52
3986,2025-07-13,10027,1006,2,188.24,0.0,marketplace,pendente,376.48,376.48
3987,2025-03-24,10172,1011,2,710.07,0.0,loja física,concluído,1420.14,1420.14
3988,2025-06-03,10658,1012,4,438.08,0.1,app,concluído,1752.32,1577.09
3989,2026-03-07,11242,1004,3,1208.02,0.1,app,pendente,3624.06,3261.65
3990,2026-02-24,11052,1008,2,932.53,0.1,site,em separação,1865.06,1678.55
3991,2025-02-03,11325,1009,2,583.19,0.1,app,pendente,1166.38,1049.74
3992,2025-05-06,10573,1010,1,97.96,0.0,marketplace,concluído,97.96,97.96
3993,2025-07-06,10196,1007,2,312.06,0.05,loja física,pendente,624.12,592.91
3994,2025-08-17,10067,1011,1,779.54,0.15,app,concluído,779.54,662.61
3995,2025-10-08,11064,1010,3,98.25,0.05,marketplace,concluído,294.75,280.01
3996,2025-10-13,11395,1003,5,128.32,0.15,loja física,em separação,641.6,545.36
3997,2025-01-16,11077,1008,3,853.21,0.0,app,concluído,2559.63,2559.63
3998,2025-03-07,10116,1005,1,825.99,0.0,loja física,concluído,825.99,825.99
3999,2025-08-10,10333,1009,2,538.42,0.15,loja física,em separação,1076.84,915.31
4000,2026-01-09,11498,1005,3,891.27,0.05,site,concluído,2673.81,2540.12
4001,2025-07-26,11393,1008,1,859.41,0.2,site,concluído,859.41,687.53
4002,2025-11-10,10990,1004,1,1069.63,0.0,app,concluído,1069.63,1069.63
4003,2025-02-20,11068,1009,2,489.59,0.0,app,concluído,979.18,979.18
4004,2025-01-24,11479,1001,2,3460.26,0.0,loja física,pendente,6920.52,6920.52
4005,2026-01-12,11334,1007,2,295.4,0.0,app,concluído,590.8,590.8
4006,2025-12-03,10001,1005,2,1072.95,0.05,marketplace,concluído,2145.9,2038.6
4007,2025-03-28,10770,1007,3,322.77,0.0,site,concluído,968.31,968.31
4008,2025-08-10,10818,1010,1,100.19,0.1,app,concluído,100.19,90.17
4009,2025-08-10,10372,1002,1,82.02,0.0,loja física,concluído,82.02,82.02
4010,2026-01-11,10352,1007,2,334.83,0.15,app,concluído,669.66,569.21
4011,2025-05-12,10310,1009,6,548.76,0.1,site,concluído,3292.56,2963.3
4012,2025-09-24,10976,1003,1,137.05,0.05,app,concluído,137.05,130.2
4013,2025-06-14,11412,1005,3,1008.34,0.1,loja física,concluído,3025.02,2722.52
4014,2025-08-10,10283,1008,2,942.73,0.1,site,em separação,1885.46,1696.91
4015,2025-12-10,11239,1009,2,456.68,0.0,app,concluído,913.36,913.36
4016,2025-12-26,10485,1007,3,319.07,0.0,marketplace,pendente,957.21,957.21
4017,2025-12-01,11226,1006,4,194.2,0.0,marketplace,concluído,776.8,776.8
4018,2025-06-28,10105,1001,4,4029.01,0.0,loja física,em separação,16116.04,16116.04
4019,2025-11-12,11227,1011,4,831.1,0.0,app,pendente,3324.4,3324.4
4020,2025-04-17,10634,1012,2,457.17,0.15,site,concluído,914.34,777.19
4021,2025-12-02,10441,1001,1,2967.12,0.0,loja física,concluído,2967.12,2967.12
4022,2025-04-27,10370,1011,4,813.72,0.05,site,não informado,3254.88,3092.14
4023,2025-04-28,11024,1006,1,227.76,0.1,loja física,concluído,227.76,204.98
4024,2025-11-24,10520,1010,1,75.55,0.0,app,concluído,75.55,75.55
4025,2025-10-11,11031,1004,2,1139.23,0.05,app,concluído,2278.46,2164.54
4026,2025-07-31,11300,1007,1,336.21,0.1,marketplace,concluído,336.21,302.59
4027,2025-04-25,11031,1009,2,514.29,0.15,loja física,concluído,1028.58,874.29
4028,2025-05-30,11382,1001,3,3701.24,0.15,site,pendente,11103.72,9438.16
4029,2025-02-16,10903,1004,3,1160.67,0.05,loja física,concluído,3482.01,3307.91
4030,2025-02-27,11165,1002,1,89.96,0.0,marketplace,concluído,89.96,89.96
4031,2026-02-18,10380,1011,1,819.26,0.05,site,pendente,819.26,778.3
4032,2025-05-09,11487,1007,2,269.6,0.05,site,pendente,539.2,512.24
4033,2025-10-18,11020,1004,2,1281.34,0.0,site,concluído,2562.68,2562.68
4034,2026-01-14,10726,1011,1,794.42,0.05,loja física,concluído,794.42,754.7
4035,2025-08-10,10467,1008,2,906.03,0.0,site,pendente,1812.06,1812.06
4036,2026-02-10,11270,1001,1,3884.26,0.1,marketplace,concluído,3884.26,3495.83
4037,2026-03-12,11317,1005,1,888.1,0.0,app,pendente,888.1,888.1
4038,2025-01-09,10683,1004,3,1138.38,0.1,marketplace,concluído,3415.14,3073.63
4039,2025-03-12,10030,1006,2,220.28,0.1,app,concluído,440.56,396.5
4040,2025-11-25,11044,1006,1,254.18,0.1,marketplace,pendente,254.18,228.76
4041,2025-06-18,10762,1003,3,144.24,0.0,site,concluído,432.72,432.72
4042,2025-07-16,11483,1002,1,75.44,0.1,site,concluído,75.44,67.9
4043,2025-06-16,10596,1002,2,80.16,0.0,loja física,pendente,160.32,160.32
4044,2025-05-15,11289,1001,5,3495.44,0.1,loja física,em separação,17477.2,15729.48
4045,2025-09-03,10178,1004,3,1137.86,0.0,app,concluído,3413.58,3413.58
4046,2026-02-01,10556,1010,3,90.31,0.0,site,pendente,270.93,270.93
4047,2025-03-30,10311,1012,2,448.21,0.0,app,pendente,896.42,896.42
4048,2025-12-24,11175,1002,3,80.32,0.0,app,concluído,240.96,240.96
4049,2025-01-17,10795,1003,2,157.09,0.05,app,pendente,314.18,298.47
4050,2025-05-28,10286,1007,1,342.51,0.1,site,cancelado,342.51,308.26
4051,2025-09-13,10901,1004,4,1157.43,0.2,marketplace,concluído,4629.72,3703.78
4052,2025-05-24,10137,1011,3,865.34,0.0,site,em separação,2596.02,2596.02
4053,2025-09-09,10926,1003,3,159.05,0.1,site,concluído,477.15,429.43
4054,2025-11-20,11010,1005,2,1004.95,0.0,site,concluído,2009.9,2009.9
4055,2026-01-14,10585,1003,1,137.96,0.0,loja física,concluído,137.96,137.96
4056,2026-01-02,10083,1001,5,3374.32,0.05,site,concluído,16871.6,16028.02
4057,2025-01-28,10745,1004,2,1265.12,0.0,marketplace,concluído,2530.24,2530.24
4058,2025-03-13,10046,1007,6,315.12,0.0,site,concluído,1890.72,1890.72
4059,2025-06-17,10726,1005,1,978.72,0.2,loja física,concluído,978.72,782.98
4060,2026-02-12,10927,1005,1,935.01,0.0,marketplace,concluído,935.01,935.01
4061,2025-12-04,10446,1001,2,3168.57,0.2,app,concluído,6337.14,5069.71
4062,2025-09-15,10500,1001,3,4075.46,0.15,loja física,concluído,12226.38,10392.42
4063,2025-03-29,10823,1008,1,746.13,0.0,app,em separação,746.13,746.13
4064,2025-01-26,10674,1007,1,313.53,0.05,marketplace,concluído,313.53,297.85
4065,2025-10-15,11417,1001,2,3686.2,0.0,site,concluído,7372.4,7372.4
4066,2025-08-10,11490,1008,2,892.92,0.0,marketplace,concluído,1785.84,1785.84
4067,2025-06-10,10607,1007,3,310.62,0.05,loja física,concluído,931.86,885.27
4068,2025-09-20,10239,1003,1,141.0,0.2,site,concluído,141.0,112.8
4069,2025-06-03,10195,1002,3,78.15,0.0,app,concluído,234.45,234.45
4070,2025-09-11,10866,1005,2,796.31,0.0,app,cancelado,1592.62,1592.62
4071,2025-01-22,10479,1009,3,552.01,0.15,loja física,não informado,1656.03,1407.63
4072,2025-06-27,11054,1011,1,712.52,0.15,site,concluído,712.52,605.64
4073,2025-06-02,11204,1004,2,1313.67,0.2,app,em separação,2627.34,2101.87
4074,2025-11-26,11200,1012,1,433.04,0.15,app,concluído,433.04,368.08
4075,2025-11-22,10553,1008,1,692.57,0.05,site,concluído,692.57,657.94
4076,2025-06-17,10894,1006,5,220.28,0.0,loja física,concluído,1101.4,1101.4
4077,2025-08-22,11061,1009,5,547.93,0.0,marketplace,concluído,2739.65,2739.65
4078,2025-04-08,11422,1004,3,1131.91,0.0,marketplace,não informado,3395.73,3395.73
4079,2025-07-17,10439,1003,1,141.36,0.05,marketplace,concluído,141.36,134.29
4080,2026-01-12,10621,1002,5,78.92,0.1,loja física,concluído,394.6,355.14
4081,2025-11-18,10064,1006,5,267.44,0.05,app,concluído,1337.2,1270.34
4082,2026-03-02,10283,1002,2,73.92,0.0,app,concluído,147.84,147.84
4083,2025-06-16,11164,1009,3,636.37,0.0,loja física,concluído,1909.11,1909.11
4084,2025-01-05,11223,1003,5,151.63,0.2,site,cancelado,758.15,606.52
4085,2025-08-10,10002,1005,1,972.84,0.1,app,concluído,972.84,875.56
4086,2025-04-23,10176,1003,6,123.16,0.05,app,concluído,738.96,702.01
4087,2026-01-12,10174,1008,4,972.63,0.05,marketplace,concluído,3890.52,3695.99
4088,2025-05-27,10112,1004,1,1198.16,0.0,site,pendente,1198.16,1198.16
4089,2025-03-09,10033,1010,2,89.3,0.0,marketplace,concluído,178.6,178.6
4090,2025-08-10,10269,1002,5,71.77,0.05,site,concluído,358.85,340.91
4091,2025-08-06,10448,1011,2,794.8,0.05,site,concluído,1589.6,1510.12
4092,2025-07-17,11303,1002,4,77.28,0.1,app,pendente,309.12,278.21
4093,2025-04-07,10989,1003,5,150.32,0.0,marketplace,concluído,751.6,751.6
4094,2025-06-22,11086,1012,4,435.58,0.0,loja física,concluído,1742.32,1742.32
4095,2025-07-03,10980,1010,1,95.07,0.0,marketplace,concluído,95.07,95.07
4096,2025-07-02,10711,1011,3,889.65,0.0,loja física,concluído,2668.95,2668.95
4097,2025-02-18,10779,1004,3,1006.23,0.05,marketplace,concluído,3018.69,2867.76
4098,2026-01-20,10596,1008,4,951.64,0.0,marketplace,concluído,3806.56,3806.56
4099,2025-08-10,10314,1010,4,88.32,0.0,loja física,pendente,353.28,353.28
4100,2025-11-06,11344,1012,3,449.81,0.0,marketplace,concluído,1349.43,1349.43
4101,2025-08-10,10004,1008,1,862.22,0.0,marketplace,concluído,862.22,862.22
4102,2025-11-18,10901,1006,2,220.1,0.0,marketplace,concluído,440.2,440.2
4103,2025-02-26,11325,1001,1,3862.09,0.0,marketplace,concluído,3862.09,3862.09
4104,2025-06-15,10902,1007,2,310.62,0.0,marketplace,concluído,621.24,621.24
4105,2025-01-16,11163,1001,5,3469.58,0.2,marketplace,concluído,17347.9,13878.32
4106,2025-02-18,11171,1001,2,3536.85,0.05,marketplace,concluído,7073.7,6720.02
4107,2025-02-13,10603,1009,3,555.78,0.05,marketplace,concluído,1667.34,1583.97
4108,2025-08-22,11426,1010,3,99.21,0.05,app,concluído,297.63,282.75
4109,2025-10-08,10200,1003,1,149.45,0.1,app,concluído,149.45,134.51
4110,2025-02-08,10360,1001,2,3134.17,0.0,app,concluído,6268.34,6268.34
4111,2025-02-09,10525,1008,5,825.81,0.2,site,concluído,4129.05,3303.24
4112,2025-12-22,11260,1002,1,88.32,0.05,loja física,pendente,88.32,83.9
4113,2026-01-03,10474,1001,1,3414.89,0.15,loja física,concluído,3414.89,2902.66
4114,2025-03-25,10476,1005,5,961.03,0.05,loja física,concluído,4805.15,4564.89
4115,2025-08-15,10515,1008,6,891.28,0.05,loja física,concluído,5347.68,5080.3
4116,2025-02-14,11421,1012,2,392.75,0.0,marketplace,concluído,785.5,785.5
4117,2025-03-25,10057,1012,3,436.13,0.05,app,concluído,1308.39,1242.97
4118,2025-11-28,10085,1001,1,3226.67,0.05,app,concluído,3226.67,3065.34
4119,2026-02-09,10367,1002,2,84.74,0.0,app,concluído,169.48,169.48
4120,2026-03-14,10087,1003,5,149.43,0.0,loja física,cancelado,747.15,747.15
4121,2025-06-25,10189,1006,3,206.92,0.0,loja física,em separação,620.76,620.76
4122,2025-06-11,10814,1007,2,333.16,0.0,app,concluído,666.32,666.32
4123,2025-11-17,11321,1002,1,83.57,0.15,marketplace,pendente,83.57,71.03
4124,2025-08-10,11076,1009,1,590.48,0.0,site,pendente,590.48,590.48
4125,2026-02-23,10631,1008,2,935.15,0.05,app,concluído,1870.3,1776.78
4126,2025-08-08,10531,1011,2,805.42,0.0,app,concluído,1610.84,1610.84
4127,2025-03-31,10855,1008,2,949.34,0.0,site,concluído,1898.68,1898.68
4128,2025-12-19,10616,1005,4,967.22,0.1,site,em separação,3868.88,3481.99
4129,2025-05-27,10083,1010,1,96.02,0.05,site,concluído,96.02,91.22
4130,2025-07-28,10616,1002,2,72.66,0.0,app,concluído,145.32,145.32
4131,2025-12-15,10381,1006,3,252.27,0.05,app,concluído,756.81,718.97
4132,2025-06-26,10225,1001,1,3307.45,0.0,site,concluído,3307.45,3307.45
4133,2026-02-04,10984,1008,3,860.28,0.0,loja física,em separação,2580.84,2580.84
4134,2025-12-15,10167,1001,1,3777.48,0.0,app,concluído,3777.48,3777.48
4135,2025-01-25,11031,1001,3,3469.58,0.0,app,concluído,10408.74,10408.74
